pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1475.ply,-1.0,-1.0,96.09467403786797,,,,,,0.491341,0.397748,0.444544,63.3302,73.0,,,,,,35.3603,40.4102,34.3569,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1566.ply,-1.0,-1.0,100.90592679042653,,,,,,0.463586,0.374724,0.419155,63.5064,56.0,,,,,,35.3263,41.0807,34.4127,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1469.ply,-1.0,-1.0,102.53632503910512,,,,,,0.455755,0.365182,0.410468,63.6479,93.0,,,,,,35.6459,41.0514,34.6081,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1454.ply,-1.0,-1.0,102.07729305641986,,,,,,0.495747,0.409637,0.452692,63.2487,49.0,,,,,,35.6232,41.103,34.6702,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1547.ply,-1.0,-1.0,94.17202521237225,,,,,,0.500411,0.417625,0.459018,63.0499,93.0,,,,,,35.319,40.7774,34.6258,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1672.ply,-1.0,-1.0,92.16893065462007,,,,,,0.501029,0.449003,0.475016,63.1382,90.0,,,,,,35.6253,41.1096,35.0954,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1611.ply,-1.0,-1.0,87.99651051733085,,,,,,0.508373,0.454351,0.481362,63.1263,204.0,,,,,,35.583,40.9831,34.5624,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1702.ply,-1.0,-1.0,93.93602183628141,,,,,,0.499201,0.419702,0.459452,63.197,101.0,,,,,,35.8078,41.211,34.9774,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1524.ply,-1.0,-1.0,103.14356317820004,,,,,,0.500163,0.424761,0.462462,62.9954,152.0,,,,,,35.204,40.3717,34.4312,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1592.ply,-1.0,-1.0,101.2964041357777,,,,,,0.497065,0.443613,0.470339,63.0406,160.0,,,,,,35.3732,40.6423,34.4892,
