pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1043.ply,-1.0,-1.0,61.02808443919,,,,,,0.62607,0.45309,0.53958,62.5345,41.0,,,,,,36.2382,46.0704,45.6037,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1152.ply,-1.0,-1.0,60.87997689170763,,,,,,0.645515,0.460667,0.553091,62.5752,70.0,,,,,,35.6111,45.8779,45.4132,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1022.ply,-1.0,-1.0,61.965004808019444,,,,,,0.651193,0.438424,0.544809,62.8194,40.0,,,,,,35.6009,46.0123,45.7929,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1081.ply,-1.0,-1.0,61.61685569405649,,,,,,0.641522,0.431049,0.536285,63.0091,41.0,,,,,,35.8803,46.0825,45.8252,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1200.ply,-1.0,-1.0,59.9352726053509,,,,,,0.645206,0.462558,0.553882,62.5846,61.0,,,,,,35.8263,45.9721,45.6484,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1188.ply,-1.0,-1.0,60.81852845927998,,,,,,0.649722,0.442186,0.545954,62.6704,173.0,,,,,,35.9601,45.9149,45.6948,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1279.ply,-1.0,-1.0,59.2976617555999,,,,,,0.672668,0.466338,0.569503,62.4009,77.0,,,,,,36.0746,45.7485,45.4235,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1261.ply,-1.0,-1.0,59.96394086221891,,,,,,0.669313,0.470455,0.569884,62.5213,51.0,,,,,,35.7364,45.9172,45.4522,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1218.ply,-1.0,-1.0,59.686235616370595,,,,,,0.673104,0.472073,0.572589,62.4046,85.0,,,,,,35.7908,46.0769,45.6133,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1099.ply,-1.0,-1.0,62.01596110332315,,,,,,0.654973,0.448614,0.551793,62.9206,76.0,,,,,,36.0914,46.1158,46.0925,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1190.ply,-1.0,-1.0,61.49611006490445,,,,,,0.657548,0.450335,0.553942,62.6877,45.0,,,,,,35.5078,45.9668,45.7595,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1073.ply,-1.0,-1.0,61.6837125012301,,,,,,0.636072,0.420333,0.528202,62.9131,45.0,,,,,,36.6125,46.2405,46.0756,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1103.ply,-1.0,-1.0,61.70697705340568,,,,,,0.634095,0.433254,0.533674,63.0327,106.0,,,,,,36.0337,46.1877,46.1081,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1293.ply,-1.0,-1.0,57.8020895708284,,,,,,0.689199,0.482896,0.586047,62.3769,98.0,,,,,,35.8373,45.8333,45.7989,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1012.ply,-1.0,-1.0,61.804800967057055,,,,,,0.642518,0.426819,0.534668,62.8782,74.0,,,,,,35.6256,45.9122,45.8928,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1162.ply,-1.0,-1.0,60.80749470225542,,,,,,0.658154,0.45347,0.555812,62.63,206.0,,,,,,35.6982,45.7803,45.5878,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1249.ply,-1.0,-1.0,58.81783705263568,,,,,,0.667645,0.486441,0.577043,62.3321,122.0,,,,,,35.7177,46.0416,45.853,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1230.ply,-1.0,-1.0,58.94253390128571,,,,,,0.680123,0.504268,0.592195,62.3654,59.0,,,,,,35.7718,45.9335,45.4542,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1228.ply,-1.0,-1.0,59.65458783745368,,,,,,0.664069,0.462539,0.563304,62.6413,74.0,,,,,,35.2883,45.7657,45.6671,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1251.ply,-1.0,-1.0,59.38791717064083,,,,,,0.664276,0.487999,0.576138,62.3601,50.0,,,,,,35.8477,45.9333,45.6299,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1042.ply,-1.0,-1.0,60.88573684834631,,,,,,0.632929,0.455617,0.544273,62.5766,137.0,,,,,,36.1429,45.9432,45.7624,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1132.ply,-1.0,-1.0,61.30715324573047,,,,,,0.680823,0.465073,0.572948,62.6888,68.0,,,,,,35.4064,45.4102,45.1791,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1023.ply,-1.0,-1.0,61.934630156463136,,,,,,0.65285,0.437941,0.545396,62.8171,36.0,,,,,,35.5391,46.1176,45.9262,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1153.ply,-1.0,-1.0,60.916859457610606,,,,,,0.643816,0.464492,0.554154,62.5269,56.0,,,,,,35.8539,45.7141,45.5579,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1278.ply,-1.0,-1.0,58.516974356300835,,,,,,0.678455,0.476707,0.577581,62.3799,66.0,,,,,,36.0674,45.935,45.6952,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1201.ply,-1.0,-1.0,60.0820297814813,,,,,,0.64011,0.450794,0.545452,62.5798,150.0,,,,,,35.9544,45.8514,45.5408,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1080.ply,-1.0,-1.0,61.42504651583065,,,,,,0.649101,0.447,0.548051,62.8971,49.0,,,,,,36.0457,46.1698,45.8815,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1189.ply,-1.0,-1.0,61.1771470001445,,,,,,0.655456,0.437203,0.546329,62.7182,45.0,,,,,,35.7758,45.865,45.407,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1098.ply,-1.0,-1.0,62.086562333576026,,,,,,0.654454,0.435213,0.544834,62.9787,50.0,,,,,,36.3226,45.9968,46.078,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1219.ply,-1.0,-1.0,59.52884557273648,,,,,,0.67013,0.474344,0.572237,62.4655,65.0,,,,,,35.7888,45.9627,45.7037,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1191.ply,-1.0,-1.0,61.24965863117446,,,,,,0.660851,0.475992,0.568421,62.5881,45.0,,,,,,35.2832,45.7757,45.6023,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1260.ply,-1.0,-1.0,60.104101625980825,,,,,,0.672773,0.481275,0.577024,62.4767,145.0,,,,,,35.6046,45.9804,45.5026,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1102.ply,-1.0,-1.0,61.69222765740697,,,,,,0.643624,0.43192,0.537772,63.0186,51.0,,,,,,35.918,46.1848,46.1492,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1072.ply,-1.0,-1.0,61.79522615156322,,,,,,0.651145,0.429166,0.540155,62.8636,67.0,,,,,,36.8214,46.6667,46.1623,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1163.ply,-1.0,-1.0,60.872759284787286,,,,,,0.654147,0.448052,0.551099,62.6892,41.0,,,,,,35.6456,45.8336,45.5105,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1013.ply,-1.0,-1.0,61.6592051304981,,,,,,0.638202,0.429552,0.533877,62.8392,40.0,,,,,,35.7009,45.7737,45.5584,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1292.ply,-1.0,-1.0,58.096606646115475,,,,,,0.687934,0.49072,0.589327,62.3904,56.0,,,,,,35.5671,45.698,45.6893,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1231.ply,-1.0,-1.0,58.81547177306831,,,,,,0.658545,0.487445,0.572995,62.4676,90.0,,,,,,35.9985,46.0231,45.8507,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1248.ply,-1.0,-1.0,59.130066609413035,,,,,,0.669902,0.463269,0.566585,62.4642,76.0,,,,,,35.8595,45.9894,45.7263,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1250.ply,-1.0,-1.0,59.03719840740764,,,,,,0.658137,0.472513,0.565325,62.4141,78.0,,,,,,35.864,46.0056,45.8496,
