pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1098.ply,-1.0,-1.0,44.77565984290863,,,,,,2.33744,1.43543,1.88643,57.5849,61.0,,,,,,33.433,44.6814,44.4471,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1219.ply,-1.0,-1.0,42.93108266946889,,,,,,2.43142,1.46455,1.94798,57.1454,89.0,,,,,,32.9064,44.5392,44.0999,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1191.ply,-1.0,-1.0,44.17210064923528,,,,,,2.36328,1.41427,1.88878,57.373,154.0,,,,,,32.4188,44.5226,43.9685,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1260.ply,-1.0,-1.0,43.34594650464557,,,,,,2.53578,1.51137,2.02358,57.0275,100.0,,,,,,32.6442,44.3948,43.9272,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1278.ply,-1.0,-1.0,42.20134019881111,,,,,,2.48977,1.52021,2.00499,56.9749,74.0,,,,,,33.133,44.2896,44.3812,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1201.ply,-1.0,-1.0,43.330028705942105,,,,,,2.37468,1.46336,1.91902,57.1166,51.0,,,,,,33.0358,44.502,43.9256,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1080.ply,-1.0,-1.0,44.298587089598016,,,,,,2.43782,1.43775,1.93779,57.4122,82.0,,,,,,33.0188,44.6363,44.0761,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1189.ply,-1.0,-1.0,44.11980662612271,,,,,,2.40402,1.42805,1.91603,57.2688,89.0,,,,,,32.8741,44.2912,44.2725,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1163.ply,-1.0,-1.0,43.900287936555586,,,,,,2.39343,1.44261,1.91802,57.2729,100.0,,,,,,32.669,44.3979,43.8775,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1013.ply,-1.0,-1.0,44.46745787396042,,,,,,2.388,1.43925,1.91363,57.2951,155.0,,,,,,32.7244,44.035,44.1829,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1292.ply,-1.0,-1.0,41.89817892054489,,,,,,2.44961,1.50427,1.97694,57.1341,98.0,,,,,,32.7065,44.5077,44.5673,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1102.ply,-1.0,-1.0,44.49127309864754,,,,,,2.36444,1.43179,1.89812,57.5413,84.0,,,,,,33.0093,44.5532,44.1582,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1072.ply,-1.0,-1.0,44.56555367346651,,,,,,2.35044,1.37285,1.86165,57.4898,88.0,,,,,,33.8343,44.818,44.2614,
